time,latitude,longitude,depth,mag,Nearest City,Distance,label
2014-05-04,36.0884,139.9005,50.97,4.5,Tokyo,48.18598441036072,False
2014-05-04,32.0747,132.0353,40.64,4.5,>200 KM of Nearest City,227.22570172489293,False
2014-05-03,38.9183,142.7779,58.58,4.5,Sendai,181.21657873904485,False
2014-05-03,37.2728,141.5028,48.86,4.5,Sendai,123.85189103754463,False
2014-05-03,46.5966,145.3594,26.28,4.5,>200 KM of Nearest City,443.05459699760337,False
2014-05-03,36.2567,137.5918,10.0,4.5,Nagoya,134.6302605422775,False
2014-05-02,37.8414,144.4012,27.88,4.6,>200 KM of Nearest City,313.0488138621508,False
2014-05-02,37.8516,144.3313,20.19,4.6,>200 KM of Nearest City,306.8077657586876,False
2014-05-02,37.8171,144.3391,33.4,4.5,>200 KM of Nearest City,308.1523514440789,False
2014-05-02,37.852,144.2342,15.97,5.6,>200 KM of Nearest City,298.3997400108368,True
2014-05-01,32.3226,138.625,82.95,4.5,>200 KM of Nearest City,355.3631207167166,False
2014-04-30,42.6388,148.3582,42.42,4.6,>200 KM of Nearest City,421.70014599310144,False
2014-04-29,38.1643,141.8535,59.03,4.5,Sendai,86.96213899029843,False
2014-04-28,46.9435,152.6615,65.91,4.7,>200 KM of Nearest City,867.8423023184135,True
2014-04-27,23.633,143.7045,34.95,4.6,>200 KM of Nearest City,1395.1627467604792,False
2014-04-26,28.5925,129.7191,56.29,4.5,>200 KM of Nearest City,560.7508379620582,False
2014-04-26,48.511,153.2069,132.05,5.0,>200 KM of Nearest City,993.5847218814212,True
2014-04-26,48.1361,155.0099,35.76,4.9,>200 KM of Nearest City,1085.6302475478644,True
2014-04-25,35.7036,140.9696,8.16,4.6,Tokyo,115.41177975795115,False
2014-04-25,48.7665,153.8943,30.32,4.5,>200 KM of Nearest City,1051.2913932015335,False
2014-04-24,30.3693,140.7316,41.23,4.6,>200 KM of Nearest City,599.4515340781974,False
2014-04-23,27.4962,129.3945,43.43,5.0,>200 KM of Nearest City,685.720143758907,True
2014-04-23,45.8735,151.5018,67.1,4.5,>200 KM of Nearest City,736.1473583887282,False
2014-04-22,33.7051,140.8771,52.23,4.8,>200 KM of Nearest City,245.8208302176056,True
2014-04-21,35.5218,141.1712,21.79,4.7,Tokyo,135.05051705507097,True
2014-04-21,47.1653,152.6983,91.49,4.6,>200 KM of Nearest City,881.9773492987291,False
2014-04-21,46.9842,152.7145,67.87,4.7,>200 KM of Nearest City,873.5056718186506,True
2014-04-21,42.5014,143.735,78.83,4.6,Obihiro,63.38031666179497,False
2014-04-20,28.0813,142.9901,20.49,4.9,>200 KM of Nearest City,901.3126742530472,True
2014-04-20,36.8158,142.1505,25.15,4.9,Sendai,197.07270317357091,True
2014-04-19,38.0883,142.0106,79.03,4.5,Sendai,101.93886141362199,False
2014-04-18,42.5583,142.2225,105.19,4.7,Obihiro,89.57585428494897,True
2014-04-17,46.7947,153.2629,44.8,4.7,>200 KM of Nearest City,901.5254110385769,True
2014-04-17,46.8033,153.3103,39.22,5.1,>200 KM of Nearest City,905.2009464289331,True
2014-04-17,36.081,139.8409,64.85,4.7,Tokyo,45.567444609943294,True
2014-04-17,37.4254,142.2446,31.96,5.2,Sendai,152.93302422751222,True
2014-04-16,37.2679,142.0442,43.81,4.9,Sendai,151.81002809492986,True
2014-04-16,37.0759,143.4667,32.24,4.6,>200 KM of Nearest City,264.3683639826811,False
2014-04-16,38.2833,141.9903,52.61,4.6,Sendai,98.10241848690546,False
2014-04-15,36.1784,141.0124,37.62,4.7,Tokyo,130.74924484173417,True
2014-04-13,24.7532,141.1332,187.85,4.7,>200 KM of Nearest City,1223.8689951667116,True
2014-04-13,44.5341,148.2048,70.42,4.6,>200 KM of Nearest City,440.09597802281866,False
2014-04-13,37.2805,141.2977,55.06,4.8,Sendai,116.01613700412474,True
2014-04-13,46.7919,153.1727,38.21,4.7,>200 KM of Nearest City,895.1719931321975,True
2014-04-12,36.879,142.4397,29.61,4.6,>200 KM of Nearest City,207.4244271090089,False
2014-04-11,40.9374,143.11,35.42,4.5,>200 KM of Nearest City,220.2847198394725,False
2014-04-11,28.4124,129.6467,69.29,4.6,>200 KM of Nearest City,581.4771990808318,False
2014-04-10,35.69,140.0894,73.15,4.7,Tokyo,35.91980536012676,True
2014-04-08,36.2452,141.8559,27.51,4.9,>200 KM of Nearest City,204.33479137014797,True
2014-04-08,44.1381,148.2775,35.0,4.5,>200 KM of Nearest City,430.8491217917476,False
2014-04-07,37.3491,138.8183,13.1,4.7,>200 KM of Nearest City,200.367193847,True
2014-04-07,50.4282,156.2629,93.87,5.4,>200 KM of Nearest City,1296.8104904278707,True
2014-04-07,28.8062,129.9304,22.27,4.7,>200 KM of Nearest City,535.0463332701985,True
2014-04-05,47.1382,147.4428,315.38,4.7,>200 KM of Nearest City,575.3355719531979,True
2014-04-05,39.1937,142.5642,29.68,5.2,Sendai,179.73927988049022,True
2014-04-03,32.5421,132.0696,37.4,4.6,Fukuoka,193.79929530232283,False
2014-04-02,39.1648,141.8049,58.06,5.5,Sendai,128.83866858288542,True
2014-04-01,31.1506,128.1716,10.0,4.7,>200 KM of Nearest City,344.40609113632746,True
2014-04-01,38.2074,141.5725,54.42,4.6,Sendai,61.99775452554748,False
2014-03-31,36.9367,124.4617,17.93,5.0,>200 KM of Nearest City,655.4705836376954,True
2014-03-31,36.7401,140.6833,50.06,4.7,Tokyo,146.84118785831595,True
2014-03-30,37.1556,142.1876,38.54,4.8,Sendai,169.5995399943146,True
2014-03-30,35.7148,140.1161,62.37,4.5,Tokyo,38.428661568152506,False
2014-03-29,40.9611,143.4325,21.7,4.9,>200 KM of Nearest City,218.32697330796688,True
2014-03-29,37.6784,143.6084,36.62,4.6,>200 KM of Nearest City,249.05992687146613,False
2014-03-29,36.3215,141.8379,20.0,5.4,>200 KM of Nearest City,205.4474530217617,True
2014-03-26,28.1678,131.504,35.1,4.8,>200 KM of Nearest City,612.8668903504446,True
2014-03-26,28.19,131.5108,10.0,5.5,>200 KM of Nearest City,610.5425925356845,True
2014-03-25,37.0905,141.4079,54.5,4.5,Sendai,139.18664957537612,False
2014-03-25,29.205,141.1654,96.6,4.9,>200 KM of Nearest City,734.1479230788015,True
2014-03-22,29.2673,139.3732,420.29,5.4,>200 KM of Nearest City,697.2788789948761,True
2014-03-22,36.3864,142.5402,32.13,4.7,>200 KM of Nearest City,256.13238833894945,True
2014-03-22,33.6617,131.8645,85.66,4.6,Hiroshima,98.23755365253771,False
2014-03-22,31.2552,130.2798,157.41,4.6,>200 KM of Nearest City,261.04602178244687,False
2014-03-22,33.3051,141.2003,7.89,4.6,>200 KM of Nearest City,298.9972879318942,False
2014-03-21,27.05,143.578,26.14,4.9,>200 KM of Nearest City,1028.811334017909,True
2014-03-20,35.6644,140.8812,36.82,4.5,Tokyo,107.48085078069005,False
2014-03-19,34.0468,142.1181,33.29,4.9,>200 KM of Nearest City,286.9770299535823,True
2014-03-19,34.0587,142.1867,33.02,4.7,>200 KM of Nearest City,290.9915899462774,True
2014-03-19,39.7206,141.8085,84.68,4.5,Sendai,181.00087028003915,False
2014-03-18,35.7043,140.2107,61.52,4.6,Tokyo,46.8993686352933,False
2014-03-17,36.9353,141.4718,30.24,5.0,Sendai,157.34632742884497,True
2014-03-17,36.5431,144.1737,36.59,4.5,>200 KM of Nearest City,349.3288872530032,False
2014-03-17,37.8305,144.0959,34.97,4.6,>200 KM of Nearest City,286.8800958174973,False
2014-03-16,30.3183,140.3703,10.0,4.8,>200 KM of Nearest City,600.5818733730389,True
2014-03-16,30.5866,140.1979,5.18,4.7,>200 KM of Nearest City,569.3618864943442,True
2014-03-16,48.1513,152.4698,153.88,4.6,>200 KM of Nearest City,926.002064588203,False
2014-03-16,35.7253,140.8487,40.27,4.8,Tokyo,104.54539136742923,True
2014-03-15,27.109,144.5591,37.42,4.6,>200 KM of Nearest City,1059.6462570471308,False
2014-03-14,25.1131,141.6108,513.05,4.9,>200 KM of Nearest City,1190.269004115152,True
2014-03-14,45.071,147.0707,165.79,4.5,>200 KM of Nearest City,391.087357753322,False
2014-03-13,26.8934,140.1225,521.36,4.8,>200 KM of Nearest City,971.0077825655079,True
2014-03-13,33.6842,131.8249,79.0,6.3,Hiroshima,98.24611490125118,True
2014-03-12,31.0351,131.4596,50.75,4.6,>200 KM of Nearest City,301.56697211238105,False
2014-03-12,37.0673,144.454,43.17,4.7,>200 KM of Nearest City,342.73058667042744,True
2014-03-11,35.7225,140.1604,58.52,5.0,Tokyo,42.48251173924324,True
2014-03-11,45.9409,151.5918,54.41,4.6,>200 KM of Nearest City,745.5344585881533,False
2014-03-10,29.2711,130.456,35.13,4.7,>200 KM of Nearest City,481.36616846820385,True
2014-03-10,38.6991,142.2489,54.1,4.5,Sendai,129.56443858829817,False
2014-03-09,43.3362,145.8604,97.23,4.9,>200 KM of Nearest City,220.5107372532795,True
2014-03-08,36.1613,141.2104,46.13,4.5,Tokyo,146.46986340302126,False
2014-03-07,35.6111,140.5515,23.94,4.8,Tokyo,78.17759598559473,True
2014-03-07,30.9021,142.6237,31.71,4.8,>200 KM of Nearest City,597.9387497943268,True
2014-03-06,36.4244,141.0936,45.7,4.5,Tokyo,150.20028533686778,False
2014-03-05,31.3621,138.2167,384.49,4.7,>200 KM of Nearest City,441.796661073542,True
2014-03-04,30.8282,141.0478,54.55,5.0,>200 KM of Nearest City,555.0383639808787,True
2014-03-03,40.9023,141.2243,104.66,4.6,>200 KM of Nearest City,277.55558185630207,False
2014-03-03,33.546,141.8087,25.54,4.6,>200 KM of Nearest City,307.1228422593402,False
2014-03-03,26.2886,127.3545,58.48,5.2,>200 KM of Nearest City,864.7334936179269,True
2014-03-02,30.8603,142.4238,31.55,4.8,>200 KM of Nearest City,593.9391615667464,True
2014-03-02,27.4312,127.3674,119.0,6.5,>200 KM of Nearest City,745.4269111618349,True
2014-03-01,44.6793,141.9609,244.62,4.6,>200 KM of Nearest City,219.88191792170207,False
2014-02-27,24.7666,141.0705,210.79,4.7,>200 KM of Nearest City,1221.7238088856009,True
2014-02-26,31.7929,141.7244,10.3,4.5,>200 KM of Nearest City,472.2526638079822,False
2014-02-24,31.297,130.3832,160.36,4.6,>200 KM of Nearest City,256.1011645038942,False
2014-02-23,43.5079,147.7687,19.59,5.3,>200 KM of Nearest City,375.6265472910443,True
2014-02-23,45.3522,148.5498,146.23,4.6,>200 KM of Nearest City,505.0909935059145,False
2014-02-22,38.0228,144.2268,27.07,4.5,>200 KM of Nearest City,295.0742034223039,False
2014-02-21,40.1303,142.6055,47.7,4.5,>200 KM of Nearest City,255.7102983623986,False
2014-02-21,35.9775,140.5326,54.2,4.5,Tokyo,82.29713506456446,False
2014-02-20,45.8557,142.6052,327.25,4.8,>200 KM of Nearest City,330.19254440225905,True
2014-02-20,42.8743,132.1616,519.08,4.5,>200 KM of Nearest City,895.4016897240219,False
2014-02-19,35.6983,140.6942,53.45,4.6,Tokyo,90.54024491026236,False
2014-02-19,26.1977,128.225,26.98,4.8,>200 KM of Nearest City,849.705432754387,True
2014-02-19,26.2661,141.8592,34.96,4.5,>200 KM of Nearest City,1067.915009276769,False
2014-02-18,38.3276,142.3725,47.82,4.7,Sendai,131.58204145325067,True
2014-02-18,33.7552,135.9123,41.69,4.8,Osaka,110.95742794074582,True
2014-02-18,36.098,139.8035,62.49,4.6,Tokyo,46.532830588615035,False
2014-02-16,36.5079,142.9495,36.17,4.7,>200 KM of Nearest City,268.51439278611224,True
2014-02-14,36.7303,141.3711,33.74,4.6,Sendai,176.53598937244485,False
2014-02-13,29.3108,142.0763,39.23,4.6,>200 KM of Nearest City,743.6147487212143,False
2014-02-12,29.3809,130.4875,37.41,4.6,>200 KM of Nearest City,469.1905426216222,False
2014-02-12,28.0003,130.0121,41.04,4.7,>200 KM of Nearest City,623.8540962704292,True
2014-02-11,41.9392,142.3815,66.28,4.8,Obihiro,128.017618866241,True
2014-02-11,33.1467,140.7949,65.82,4.5,>200 KM of Nearest City,300.29812785357046,False
2014-02-10,34.1564,139.9465,93.59,5.3,Tokyo,172.04253120189418,True
2014-02-10,39.6648,143.4845,26.45,4.9,>200 KM of Nearest City,274.5598784559798,True
2014-02-10,39.632,143.4174,30.65,4.7,>200 KM of Nearest City,267.7567294906871,True
2014-02-10,39.6171,143.5251,30.58,5.0,>200 KM of Nearest City,274.588649767667,True
2014-02-10,39.6938,143.4583,33.95,4.7,>200 KM of Nearest City,274.5093460183369,True
2014-02-10,28.6121,140.7972,89.95,4.8,>200 KM of Nearest City,793.7982807120393,True
2014-02-10,28.2041,139.924,409.33,4.7,>200 KM of Nearest City,826.5704742594186,True
2014-02-09,42.3198,143.0888,61.17,4.5,Obihiro,67.10084623605307,False
2014-02-09,43.5545,147.079,70.85,4.9,>200 KM of Nearest City,321.7440888284919,True
2014-02-09,31.6457,141.8989,16.54,4.5,>200 KM of Nearest City,493.82415878933256,False
2014-02-09,38.1488,141.9889,65.23,4.5,Sendai,98.92541776308485,False
2014-02-08,43.9604,148.0513,35.0,4.6,>200 KM of Nearest City,408.0908719608993,False
2014-02-08,26.1471,128.1546,13.83,4.5,>200 KM of Nearest City,856.866883895712,False
2014-02-08,37.0868,141.1201,51.78,5.0,Sendai,133.07741947179503,True
2014-02-07,37.5618,141.3625,61.98,5.2,Sendai,89.63799877922484,True
2014-02-07,43.367,147.3875,58.01,4.7,>200 KM of Nearest City,343.01726012413064,True
2014-02-06,24.807,125.3325,43.03,5.0,>200 KM of Nearest City,1094.7704267928493,True
2014-02-05,38.6854,142.3634,48.51,5.3,Sendai,138.35959559810922,True
2014-02-05,36.0251,139.716,91.78,4.8,Tokyo,37.38756335607068,True
2014-02-05,33.2275,140.9005,69.98,4.7,>200 KM of Nearest City,295.33202787299325,True
2014-02-04,36.5106,141.9751,36.78,4.5,>200 KM of Nearest City,218.44094223981725,False
2014-02-04,37.8056,141.6486,51.66,4.9,Sendai,85.54554723495757,True
2014-02-03,46.8656,152.631,73.37,4.6,>200 KM of Nearest City,861.7981186307685,False
2014-02-02,28.0129,130.1893,34.78,4.5,>200 KM of Nearest City,621.6359354058806,False
2014-02-02,29.9277,138.567,461.08,4.5,>200 KM of Nearest City,603.0771429515323,False
2014-02-02,27.7707,128.8585,68.79,4.9,>200 KM of Nearest City,665.0638512378966,True
2014-02-01,25.9487,124.7763,171.57,4.5,>200 KM of Nearest City,1009.5832349536203,False
2014-02-01,28.2255,141.9073,42.18,4.6,>200 KM of Nearest City,855.7912881645304,False
2014-01-29,29.8999,142.1218,16.19,4.7,>200 KM of Nearest City,682.5932387192695,True
2014-01-28,37.0854,144.8175,27.84,4.9,>200 KM of Nearest City,371.64935750969863,True
2014-01-28,26.8972,127.0755,99.81,5.1,>200 KM of Nearest City,811.3284700889292,True
2014-01-27,36.1071,141.283,44.96,4.5,Tokyo,150.6719289447516,False
2014-01-27,36.3612,141.0935,35.7,4.7,Tokyo,146.5314495868231,True
2014-01-27,32.1472,141.8683,25.44,4.7,>200 KM of Nearest City,442.0951689967834,True
2014-01-27,49.5487,155.7612,71.92,4.8,>200 KM of Nearest City,1212.499911184454,True
2014-01-24,46.5788,153.3858,49.86,4.6,>200 KM of Nearest City,900.2981749067229,False
2014-01-23,28.9607,142.3515,34.91,4.7,>200 KM of Nearest City,788.7382110661931,True
2014-01-23,35.1438,141.0804,29.96,4.7,Tokyo,139.70645743401136,True
2014-01-23,33.0839,139.5424,19.39,4.5,>200 KM of Nearest City,290.0467864356267,False
2014-01-22,49.2644,156.246,44.13,4.8,>200 KM of Nearest City,1225.932404245748,True
2014-01-22,31.5008,143.6338,28.55,4.7,>200 KM of Nearest City,591.6863759453123,True
2014-01-22,31.9247,138.1033,350.64,4.5,>200 KM of Nearest City,378.7219335644861,False
2014-01-22,49.1489,156.3714,40.12,4.6,>200 KM of Nearest City,1227.4534995677327,False
2014-01-22,43.8359,146.5319,87.14,4.6,>200 KM of Nearest City,287.65470973448447,False
2014-01-22,37.2803,141.6561,43.21,4.6,Sendai,129.78235133117096,False
2014-01-22,31.2391,142.739,30.94,4.5,>200 KM of Nearest City,569.8157121330498,False
2014-01-21,33.5252,141.4622,30.85,4.8,>200 KM of Nearest City,290.1079348435361,True
2014-01-21,50.3242,156.6057,74.11,4.6,>200 KM of Nearest City,1310.3262109836207,False
2014-01-21,49.1629,156.063,43.85,5.2,>200 KM of Nearest City,1208.7660475744608,True
2014-01-21,49.1257,156.2154,43.56,4.6,>200 KM of Nearest City,1216.3075849988402,False
2014-01-20,41.0867,143.2247,47.53,4.6,>200 KM of Nearest City,203.55163927270934,False
2014-01-20,31.3227,143.1241,30.96,4.7,>200 KM of Nearest City,580.4534606740217,True
2014-01-20,46.555,153.395,35.32,4.8,>200 KM of Nearest City,899.9062082879891,True
2014-01-19,49.2041,156.0755,44.39,4.5,>200 KM of Nearest City,1211.861084837297,False
2014-01-19,49.2493,156.1219,46.99,4.5,>200 KM of Nearest City,1217.31103199471,False
2014-01-19,49.247,156.0846,32.78,4.8,>200 KM of Nearest City,1214.8482630225728,True
2014-01-18,31.0675,142.8611,20.24,4.6,>200 KM of Nearest City,592.1360834100224,False
2014-01-18,33.5958,141.1952,47.74,4.7,>200 KM of Nearest City,270.3893417276406,True
2014-01-18,28.9151,142.3974,20.31,4.6,>200 KM of Nearest City,794.9341146320004,False
2014-01-18,28.9022,142.3492,14.0,5.3,>200 KM of Nearest City,794.8673895594264,True
2014-01-17,37.0317,143.443,36.22,4.6,>200 KM of Nearest City,265.13471099445434,False
2014-01-17,31.2184,142.8999,10.0,4.5,>200 KM of Nearest City,579.3470940839617,False
2014-01-17,35.5269,139.9986,73.94,4.6,Tokyo,33.115160952605954,False
2014-01-17,36.6967,141.2529,34.97,4.7,Sendai,177.86732745447284,True
2014-01-17,36.951,143.4147,32.83,4.5,>200 KM of Nearest City,267.9021901055756,False
2014-01-17,31.2003,142.8388,35.25,4.5,>200 KM of Nearest City,578.2106670580918,False
2014-01-16,27.9718,129.4503,42.38,5.0,>200 KM of Nearest City,632.587778546934,True
2014-01-16,40.7021,143.7614,17.24,4.5,>200 KM of Nearest City,250.59667670550633,False
2014-01-16,38.1201,141.8585,46.69,4.6,Sendai,88.19592303702802,False
2014-01-16,38.8526,142.6323,51.52,4.5,Sendai,166.77079195631933,False
2014-01-16,40.1151,142.8184,51.83,5.1,>200 KM of Nearest City,265.5726817560648,True
2014-01-15,41.9535,142.4029,65.62,4.5,Obihiro,125.7380374712655,False
2014-01-15,25.8412,126.6363,58.15,4.6,>200 KM of Nearest City,936.5753441465221,False
2014-01-15,36.0651,140.7964,54.85,4.5,Tokyo,107.94337336548786,False
2014-01-15,47.1717,151.9364,115.65,4.5,>200 KM of Nearest City,832.5365987856115,False
2014-01-15,31.1708,143.0289,33.58,4.5,>200 KM of Nearest City,590.1201022812025,False
2014-01-14,38.11,142.6769,34.83,4.7,Sendai,159.16306766924023,True
2014-01-14,30.2991,140.5099,140.62,4.9,>200 KM of Nearest City,604.2090648166242,True
2014-01-14,36.467,141.2249,20.37,4.6,Tokyo,162.6667225302236,False
2014-01-12,43.2164,146.0494,65.66,4.5,>200 KM of Nearest City,233.47826943664577,False
2014-01-11,25.489,126.3187,41.63,5.0,>200 KM of Nearest City,984.9093833262008,True
2014-01-11,23.7499,143.8552,35.0,4.6,>200 KM of Nearest City,1386.7395281632146,False
2014-01-11,37.0921,144.7925,10.0,4.5,>200 KM of Nearest City,369.3139861171775,False
2014-01-11,43.6586,139.1773,228.14,4.9,>200 KM of Nearest City,336.1842308659538,True
2014-01-10,48.2546,154.0265,80.57,5.3,>200 KM of Nearest City,1028.719675654116,True
2014-01-09,36.9322,141.2823,39.71,4.6,Sendai,152.8365647001692,False
2014-01-09,42.0428,142.6886,64.22,5.0,Obihiro,106.03468918569024,True
2014-01-08,36.7025,140.5043,37.48,4.6,Tokyo,134.1878614561807,False
2014-01-08,46.6497,153.0481,55.42,5.0,>200 KM of Nearest City,879.9057432573745,True
2014-01-08,38.8492,142.1167,61.13,4.5,Sendai,126.52842547444773,False
2014-01-07,46.2123,152.8024,48.01,4.7,>200 KM of Nearest City,843.2754055565017,True
2014-01-07,35.308,140.4681,21.72,4.5,Tokyo,82.09358943442271,False
2014-01-06,37.5342,141.6798,51.8,4.7,Sendai,108.2751971919998,True
2014-01-06,44.9258,150.3546,10.87,4.5,>200 KM of Nearest City,614.4161826759054,False
2014-01-05,33.4243,139.5192,29.8,4.6,>200 KM of Nearest City,252.3671085989543,False
2014-01-05,45.9789,150.6974,34.58,4.5,>200 KM of Nearest City,684.913888207935,False
2014-01-04,28.2375,141.974,42.71,4.5,>200 KM of Nearest City,856.0501746516413,False
2014-01-04,33.7316,141.3232,33.98,4.7,>200 KM of Nearest City,263.8734358201439,True
2014-01-04,47.2887,153.0806,66.89,4.9,>200 KM of Nearest City,913.8878441628574,True
2014-01-04,36.9704,143.3822,22.0,5.5,>200 KM of Nearest City,264.3024587999247,True
2014-01-03,46.3274,153.0956,19.47,4.6,>200 KM of Nearest City,868.9833409723923,False
2014-01-02,46.9042,152.8863,35.0,4.7,>200 KM of Nearest City,881.0392119166199,True
2014-01-02,35.262,140.5056,28.93,4.8,Tokyo,87.6997878148782,True
2014-01-02,35.2496,140.4761,35.0,4.5,Tokyo,86.24598704374598,False
2014-01-01,36.6547,140.9389,61.76,4.9,Tokyo,155.08969911581514,True
2014-01-01,41.9117,137.5205,285.08,4.9,>200 KM of Nearest City,479.71881373885515,True
2013-12-31,23.6989,143.7362,23.99,4.7,>200 KM of Nearest City,1388.9433193526822,True
2013-12-31,45.3059,151.4184,74.27,4.7,>200 KM of Nearest City,707.1002174275397,True
2013-12-31,36.6768,140.7171,9.99,5.1,Tokyo,143.25797234260762,True
2013-12-30,46.0504,149.7491,149.34,4.7,>200 KM of Nearest City,624.9325970739195,True
2013-12-30,36.1916,141.4436,35.27,4.7,Tokyo,167.30922984119118,True
2013-12-29,26.1029,128.5694,19.77,4.6,>200 KM of Nearest City,852.4098329553073,False
2013-12-29,38.1923,141.7347,60.64,4.5,Sendai,76.2701958651965,False
2013-12-29,33.6802,138.971,53.36,4.6,>200 KM of Nearest City,232.93013153152495,False
2013-12-28,46.6486,152.681,69.89,4.6,>200 KM of Nearest City,854.4773313701552,False
2013-12-27,40.3041,142.2498,62.25,5.0,>200 KM of Nearest City,255.91316686338774,True
2013-12-27,27.69,141.7191,63.21,4.6,>200 KM of Nearest City,909.876283621004,False
2013-12-26,25.308,141.4628,125.99,4.5,>200 KM of Nearest City,1166.7004762563506,False
2013-12-25,41.0934,142.0558,77.74,4.6,>200 KM of Nearest City,223.90337518396598,False
2013-12-25,35.3613,141.7669,40.81,4.6,Tokyo,191.30995235694385,False
2013-12-24,36.8354,141.3577,47.67,4.6,Sendai,164.93074856114688,False
2013-12-24,42.5491,139.2667,34.32,4.7,>200 KM of Nearest City,324.17923550113386,True
2013-12-24,27.588,140.5466,160.03,4.6,>200 KM of Nearest City,904.4550460809631,False
2013-12-23,28.3228,141.6607,57.58,4.8,>200 KM of Nearest City,839.8493305879495,True
2013-12-23,35.5027,142.302,17.4,5.1,>200 KM of Nearest City,236.9233565797826,True
2013-12-23,36.0942,142.4131,7.48,5.3,>200 KM of Nearest City,249.23970480918163,True
2013-12-23,35.688,142.1406,8.0,5.6,>200 KM of Nearest City,221.1632236752333,True
2013-12-21,37.7115,143.8124,34.92,4.7,>200 KM of Nearest City,265.41689203053966,True
2013-12-21,35.6065,140.6497,35.36,5.5,Tokyo,87.05598311165073,True
2013-12-20,35.8725,140.0637,72.65,5.3,Tokyo,39.25060297979703,True
2013-12-20,43.4108,137.8475,263.72,4.5,>200 KM of Nearest City,437.85150692278916,False
2013-12-20,32.1248,141.2244,50.77,4.5,>200 KM of Nearest City,420.8345442685128,False
2013-12-19,26.5794,127.7289,37.39,4.5,>200 KM of Nearest City,822.2655863341797,False
2013-12-19,39.3809,143.5373,20.53,4.7,>200 KM of Nearest City,262.4254979730767,True
2013-12-18,30.1622,138.6377,431.46,5.2,>200 KM of Nearest City,581.1264642375155,True
2013-12-18,38.6181,142.3482,35.59,4.7,Sendai,134.8149409931005,True
2013-12-18,48.8115,154.9631,33.39,5.2,>200 KM of Nearest City,1119.8215238852415,True
2013-12-18,44.4486,148.9726,61.98,4.5,>200 KM of Nearest City,493.9684965149548,False
2013-12-17,43.1179,146.1038,68.82,4.9,>200 KM of Nearest City,236.75817301917147,True
2013-12-15,39.3472,144.4435,32.02,4.5,>200 KM of Nearest City,332.37564081104847,False
2013-12-15,43.1607,144.9064,78.79,4.8,Obihiro,140.94203279640593,True
2013-12-15,36.06,140.0804,82.92,4.9,Tokyo,54.0788790424401,True
2013-12-15,36.3558,141.9068,38.1,4.7,>200 KM of Nearest City,212.5396606343667,True
2013-12-15,41.429,143.1257,44.57,4.5,Obihiro,165.60989526036627,False
2013-12-14,34.594,135.857,21.81,4.5,Osaka,34.31719598126614,False
2013-12-14,35.6544,140.6546,42.0,5.5,Tokyo,87.06996339631235,True
2013-12-13,49.2977,156.188,48.75,4.9,>200 KM of Nearest City,1224.173629592619,True
2013-12-12,45.2805,148.1766,22.02,5.2,>200 KM of Nearest City,475.9901315114655,True
2013-12-12,49.3275,156.1012,39.19,4.8,>200 KM of Nearest City,1220.452594484422,True
2013-12-12,47.8518,145.1468,23.89,4.7,>200 KM of Nearest City,569.2303587646763,True
2013-12-12,31.2224,131.3207,52.94,4.7,>200 KM of Nearest City,277.65969505393025,True
2013-12-11,47.0005,153.0068,66.94,4.5,>200 KM of Nearest City,894.0328495192099,False
2013-12-11,30.845,130.8607,69.33,4.7,>200 KM of Nearest City,309.1753767126894,True
2013-12-11,36.9821,141.2542,47.56,4.5,Sendai,146.85778560259038,False
2013-12-10,44.592,149.2523,45.89,4.6,>200 KM of Nearest City,520.0591864717356,False
2013-12-10,24.304,124.8454,65.35,4.5,>200 KM of Nearest City,1166.6288168993276,False
2013-12-09,31.3802,127.3293,10.0,4.5,>200 KM of Nearest City,380.45454791612354,False
2013-12-09,36.4198,141.9222,26.41,5.1,>200 KM of Nearest City,216.33094840288535,True
2013-12-08,44.4507,149.056,44.84,4.9,>200 KM of Nearest City,500.336304630474,True
2013-12-08,44.4438,149.1667,28.0,6.0,>200 KM of Nearest City,508.47758419155764,True
2013-12-08,47.3284,153.1835,72.19,4.6,>200 KM of Nearest City,922.8122390438529,False
2013-12-08,44.4517,149.1755,35.16,4.9,>200 KM of Nearest City,509.40742234701935,True
2013-12-07,45.3401,151.2855,44.92,4.5,>200 KM of Nearest City,698.5733221878928,False
2013-12-05,49.3384,155.6726,83.44,4.6,>200 KM of Nearest City,1194.5798940814527,False
2013-12-05,24.3766,141.6867,57.21,4.5,>200 KM of Nearest City,1272.4123342982632,False
2013-12-04,35.8963,141.7741,16.36,4.5,Tokyo,189.22294377766693,False
2013-12-04,37.2392,141.381,46.71,4.7,Sendai,122.87159252466397,True
2013-12-04,43.3637,148.0277,30.74,4.8,>200 KM of Nearest City,394.42223394040974,True
2013-12-04,26.3474,129.9441,27.93,4.7,>200 KM of Nearest City,807.7325094163689,True
2013-12-03,23.9572,143.2633,9.0,5.4,>200 KM of Nearest City,1348.9894904145074,True
2013-12-03,38.5828,141.8734,63.55,4.7,Sendai,94.48151983423622,True
2013-12-03,36.492,141.7115,18.32,5.1,>200 KM of Nearest City,202.23895420961475,True
2013-12-03,35.7314,140.8952,15.62,4.6,Tokyo,108.76374617150134,False
2013-12-02,36.2425,140.4251,71.69,4.7,Tokyo,90.2147701419633,True
2013-12-02,37.5964,142.1436,35.1,4.5,Sendai,134.52344627432802,False
2013-12-02,38.2751,142.3304,59.27,4.8,Sendai,127.78333633791534,True
